央视卫视高清,#genre#
放羊的星星,http://43.138.170.29:35455/bilibili/10650614
阿梅电影,http://43.138.170.29:35455/bilibili/127343
邵氏老电影,http://43.138.170.29:35455/bilibili/27681106
神医喜来乐,http://43.138.170.29:35455/bilibili/3261166
邵氏影院,http://43.138.170.29:35455/douyu/4246519
陆小凤传奇,http://14.17.92.19/live-bvc/954289/live_3493258483206886_68833881/index.m3u8
终极三国,https://d1--cn-gotcha101.bilivideo.com/live-bvc/917006/live_22486615_80002455_1500.m3u8
明星电影,https://d1--cn-gotcha101.bilivideo.com/live-bvc/488382/live_420351661_73320656_1500.m3u8
横溪综合,http://pull-hls-f5-spe.ixigua.com/live/strixibiibii-qb1745901137259906guab123xd4503471258.flv
横溪电影,http://pull-hls-f5-spe.ixigua.com/live/strixibiibii-rt27740911130219906guab123ky8031349012.flv
埋堆堆,#genre#
埋堆堆01,http://mmitv.top/pltv/huya.php?id=23749096
埋堆堆02,http://mmitv.top/pltv/huya.php?id=23735126
埋堆堆03,http://mmitv.top/pltv/huya.php?id=23740156
埋堆堆04,http://mmitv.top/pltv/huya.php?id=23728660
埋堆堆05,http://mmitv.top/pltv/huya.php?id=23865080
埋堆堆06,http://mmitv.top/pltv/huya.php?id=23863804
埋堆堆07,http://mmitv.top/pltv/huya.php?id=23864973
埋堆堆08,http://mmitv.top/pltv/huya.php?id=23734169
埋堆堆09,http://mmitv.top/pltv/huya.php?id=23865171
埋堆堆10,http://mmitv.top/pltv/huya.php?id=23903130
埋堆堆11,http://mmitv.top/pltv/huya.php?id=23860039
埋堆堆12,http://mmitv.top/pltv/huya.php?id=23865142
埋堆堆13,http://mmitv.top/pltv/huya.php?id=23903123
埋堆堆14,http://mmitv.top/pltv/huya.php?id=23734183
埋堆堆15,http://mmitv.top/pltv/huya.php?id=23734256
埋堆堆16,http://mmitv.top/pltv/huya.php?id=23903183
埋堆堆17,http://mmitv.top/pltv/huya.php?id=23903196
埋堆堆18,http://mmitv.top/pltv/huya.php?id=23829543
埋堆堆19,http://mmitv.top/pltv/huya.php?id=23728674
埋堆堆20,http://mmitv.top/pltv/huya.php?id=23865036
埋堆堆21,http://mmitv.top/pltv/huya.php?id=23749083
埋堆堆22,http://mmitv.top/pltv/huya.php?id=23865058
埋堆堆23,http://mmitv.top/pltv/huya.php?id=23863796
埋堆堆24,http://mmitv.top/pltv/huya.php?id=23824164
MV,#genre#
花样,https://txmov2.a.kwimgs.com/upic/2020/07/31/16/BMjAyMDA3MzExNjU2MjdfNTM5NzA1NjE0XzMzNDMwMjIyODExXzJfMw==_b_B9c16eadb6f2a2ac6142a3a8e7cee71b3.mp4
please  sister,https://txmov2.a.kwimgs.com/upic/2020/10/14/15/BMjAyMDEwMTQxNTU0MTJfMTcyMTE1OTVfMzc2NzQ2NjAzNTVfMl8z_b_Ba45112dbda831e1214e6f84333ef9788.mp4
金碟豹DVD十二大美女,https://vd4.bdstatic.com/mda-kgbi04ktjzerh851/hd/mda-kgbi04ktjzerh851.mp4
月亮,https://vd4.bdstatic.com/mda-jgwewhc9bepbuwn0/hd/mda-jgwewhc9bepbuwn0.mp4
泳装美女秀《世界第一等》粤语版,https://vd4.bdstatic.com/mda-nih5f53f70tmr3w7/576p/h264/1663473105265098131/mda-nih5f53f70tmr3w7.mp4
《爱人跟人走》闽南歌曲老歌配泳装美女好看让人回忆无穷,https://vd4.bdstatic.com/mda-nihfpd5eadd9v5aj/576p/h264/1663499128104260927/mda-nihfpd5eadd9v5aj.mp4
《我是不是该安静的走开》泳装版曾火遍大街小,https://vd4.bdstatic.com/mda-nik4cbpewb773e8h/576p/h264/1663729616108956920/mda-nik4cbpewb773e8h.mp4
百听不厌的英文歌曲《麻烦是朋友-Trouble Is A Friend》,https://vd4.bdstatic.com/mda-ke8tez6x72w0qyyt/v1-cae/hd/mda-ke8tez6x72w0qyyt.mp4
天在下雨我在想你,https://vd3.bdstatic.com/mda-nhu42dkkmvtz4pn6/hd/cae_h264/1661744548956344767/mda-nhu42dkkmvtz4pn6.mp4
迈阿密泳装 REMIX 90年代名曲 Butterfly,https://vdse.bdstatic.com//17cd7ee9694fd9a4be11bb68f841ab3f.mp4
做你的爱人,http://vd4.bdstatic.com/mda-kmqgyhj16m8qgziu/mda-kmqgyhj16m8qgziu.mp4
Day by Day,http://vd4.bdstatic.com/mda-ma39e363u5ebd33e/v1-cae/mda-ma39e363u5ebd33e.mp4
大家一起来,http://vd4.bdstatic.com/mda-madrvwbtks7xk4t4/v1-cae/mda-madrvwbtks7xk4t4.mp4
水手粤语版,http://vd4.bdstatic.com/mda-maennfh5abgkzfa3/v1-cae/mda-maennfh5abgkzfa3.mp4
陪你千水万水,http://vd4.bdstatic.com/mda-mashh2dp0twtjxi5/mda-mashh2dp0twtjxi5.mp4
倩女幽魂最悠扬的插曲《十里平湖霜满天》人鬼殊途情真意切,https://vd4.bdstatic.com/mda-mecfyrkun5tqn4im/hd/cae_h264/1620905338210631216/mda-mecfyrkun5tqn4im.mp4
曾风靡一时的经典英文歌曲《Lonely》,https://vd4.bdstatic.com/mda-nfs82gjza0n84t4b/hd/cae_h264/1656310281519459378/mda-nfs82gjza0n84t4b.mp4
忘了你忘了我,https://vd4.bdstatic.com/mda-idamvm3n0ezn1ekt/hd/mda-idamvm3n0ezn1ekt.mp4
冰冷长街,https://vd4.bdstatic.com/mda-kgpeh09u0ss68vvc/hd/mda-kgpeh09u0ss68vvc.mp4
封锁我一生,https://vd4.bdstatic.com/mda-jm46ws6b5vghe7dp/hd/mda-jm46ws6b5vghe7dp.mp4
英雄泪,https://vd4.bdstatic.com/mda-kitue2ueuxeas45p/hd/mda-kitue2ueuxeas45p.mp4
心痛,https://vd4.bdstatic.com/mda-jahy54u4aqimce49/hd/mda-jahy54u4aqimce49.mp4
她的背影,https://vd4.bdstatic.com/mda-kfidza5fa57fjgqw/v1-cae/hd/mda-kfidza5fa57fjgqw.mp4
谁明浪子心,https://vd4.bdstatic.com/mda-jm4et58yh3uheq08/hd/mda-jm4et58yh3uheq08.mp4
邰正宵－一千零一夜,https://vd4.bdstatic.com/mda-kiv5cm47bi8intqk/mda-kiv5cm47bi8intqk.mp4
邰正宵－心要让你听见,https://vd4.bdstatic.com/mda-kehnty05jtrz94t3/v1-cae/hd/mda-kehnty05jtrz94t3.mp4
邰正宵－找一个字代替,https://vd4.bdstatic.com/mda-kfswfucvvzmsjeku/v1-cae/hd/mda-kfswfucvvzmsjeku.mp4
邰正宵－千纸鹤,https://vd4.bdstatic.com/mda-kiv5v4cxyx5hene5/mda-kiv5v4cxyx5hene5.mp4
邰正宵－好人好梦,https://vd4.bdstatic.com/mda-kfk09vjr74indmmk/mda-kfk09vjr74indmmk.mp4
邰正宵－几番风雨,https://vd4.bdstatic.com/mda-kkabstvmaumeweig/hd/mda-kkabstvmaumeweig.mp4
刘德华－暗里着迷,https://vd4.bdstatic.com/mda-kkncdafkwzfehvsz/hd/mda-kkncdafkwzfehvsz.mp4
刘德华－黑蝙蝠中队,https://vd4.bdstatic.com/mda-ki3f96sb2qaprh8i/mda-ki3f96sb2qaprh8i.mp4
刘德华－一起走过的日子,https://vd4.bdstatic.com/mda-kjqv1j8ttzqf43jf/mda-kjqv1j8ttzqf43jf.mp4
刘德华－天若有情,https://vd4.bdstatic.com/mda-khqvv9kidsuxd8rk/hd/mda-khqvv9kidsuxd8rk.mp4
刘德华－记不住你的容颜,https://vd4.bdstatic.com/mda-kifi33mmbp0byidp/mda-kifi33mmbp0byidp.mp4
男性的本领,https://vd4.bdstatic.com/mda-kgkgcf8av160y95s/hd/mda-kgkgcf8av160y95s.mp4
初恋,https://vd4.bdstatic.com/mda-kgkpvhamr98mbnyg/hd/mda-kgkpvhamr98mbnyg.mp4
真情放水流,https://vd4.bdstatic.com/mda-jdmktbpawfbnc2f5/mda-jdmktbpawfbnc2f5.mp4
爱人跟人走,https://vd4.bdstatic.com/mda-jdvnru13349ke17c/hd/mda-jdvnru13349ke17c.mp4
朋友情,https://vd4.bdstatic.com/mda-kfpbd7tnnfndpbf5/hd/mda-kfpbd7tnnfndpbf5.mp4
烧酒话,https://vd4.bdstatic.com/mda-jdvphdexuphgijzt/hd/mda-jdvphdexuphgijzt.mp4
爱情一阵风,https://vd4.bdstatic.com/mda-jdnhm37u4wewv348/mda-jdnhm37u4wewv348.mp4
爱情的骗子我问你,https://vd4.bdstatic.com/mda-jdsfx2jfswiq5bq5/hd/mda-jdsfx2jfswiq5bq5.mp4
心痛,https://vd4.bdstatic.com/mda-jfppwjx4ix149arv/hd/mda-jfppwjx4ix149arv.mp4
为你打拼,https://vd4.bdstatic.com/mda-jdvq1sunam0vtj4e/mda-jdvq1sunam0vtj4e.mp4
奋斗的歌手,https://vd4.bdstatic.com/mda-je2nnw5z82d4t4mr/mda-je2nnw5z82d4t4mr.mp4
可怜的人,https://vd4.bdstatic.com/mda-kkjbdpb1cm4ugct6/hd/mda-kkjbdpb1cm4ugct6.mp4
独自去偷欢,https://vd4.bdstatic.com/mda-kj0rn82wm2vb6i15/hd/mda-kj0rn82wm2vb6i15.mp4
干一杯,https://vd4.bdstatic.com/mda-jieh0dthx7j4vnnp/hd/mda-jieh0dthx7j4vnnp.mp4
浪子的心情,https://vd4.bdstatic.com/mda-kbtrvs2j4ekkzmbb/hd/mda-kbtrvs2j4ekkzmbb.mp4
陪你千水万水,http://vd4.bdstatic.com/mda-mashh2dp0twtjxi5/mda-mashh2dp0twtjxi5.mp4
心被爱揉碎,http://vd4.bdstatic.com/mda-mariur5j5cw6uxfc/v1-cae/mda-mariur5j5cw6uxfc.mp4
尼玛情歌,http://vd4.bdstatic.com/mda-maqqbvd8r8avcq3y/mda-maqqbvd8r8avcq3y.mp4
一碗汤面,http://vd4.bdstatic.com/mda-maqjt4jyw8s5y42s/v1-cae/mda-maqjt4jyw8s5y42s.mp4
疡雪,http://vd4.bdstatic.com/mda-maqj453wfssk1gm2/mda-maqj453wfssk1gm2.mp4
就当我们从未爱过,http://vd4.bdstatic.com/mda-mapvsdtae8v91zwu/mda-mapvsdtae8v91zwu.mp4
一生有你,http://vd4.bdstatic.com/mda-maprkh1wugn23rp6/v1-cae/mda-maprkh1wugn23rp6.mp4
再劫难逃,http://vd4.bdstatic.com/mda-mapqmvz761z7z2y8/v1-cae/mda-mapqmvz761z7z2y8.mp4
来吧展示,http://vd4.bdstatic.com/mda-mainy9n4z6u82sgp/v1-cae/mda-mainy9n4z6u82sgp.mp4
等不到的人,http://vd4.bdstatic.com/mda-mahvu57m0iggmj8u/mda-mahvu57m0iggmj8u.mp4
放不下想又怕,http://vd4.bdstatic.com/mda-mahqwkfk5tww46ne/v1-cae/mda-mahqwkfk5tww46ne.mp4
武松打虎,http://vd4.bdstatic.com/mda-maheu50gkw0zexdq/v1-cae/mda-maheu50gkw0zexdq.mp4
小花,http://vd4.bdstatic.com/mda-maguxubyd6mj0kre/mda-maguxubyd6mj0kre.mp4
换了幸福,http://vd4.bdstatic.com/mda-magt4t4qqytr45yv/mda-magt4t4qqytr45yv.mp4
水手粤语版,http://vd4.bdstatic.com/mda-maennfh5abgkzfa3/v1-cae/mda-maennfh5abgkzfa3.mp4
承诺都是谎言,http://vd4.bdstatic.com/mda-maeikvjgxb20d0i2/mda-maeikvjgxb20d0i2.mp4
大胆奔前途,http://vd4.bdstatic.com/mda-maea77dhp7qxge0t/mda-maea77dhp7qxge0t.mp4
大家一起来,http://vd4.bdstatic.com/mda-madrvwbtks7xk4t4/v1-cae/mda-madrvwbtks7xk4t4.mp4
红装,http://vd4.bdstatic.com/mda-machdvqp0vr7nj19/mda-machdvqp0vr7nj19.mp4
拈花一笑,http://vd4.bdstatic.com/mda-mabbh6mxr1gayrpc/v1-cae/mda-mabbh6mxr1gayrpc.mp4
最美天使,http://vd4.bdstatic.com/mda-maaagy0a9ncp39p7/v1-cae/mda-maaagy0a9ncp39p7.mp4
爱情几道伤,http://vd4.bdstatic.com/mda-ma9rcp0bdrpw2tc1/mda-ma9rcp0bdrpw2tc1.mp4
我曾用心爱着你,http://vd4.bdstatic.com/mda-ma8wst0j7gwfkgyy/mda-ma8wst0j7gwfkgyy.mp4
再见曲中人,http://vd4.bdstatic.com/mda-ma7sa2vumnsx2e3n/mda-ma7sa2vumnsx2e3n.mp4
我的心好冷,http://vd4.bdstatic.com/mda-ma7je6msueegvw54/mda-ma7je6msueegvw54.mp4
今夜我无法去入睡,http://vd4.bdstatic.com/mda-ma6e3r38tmjrufim/mda-ma6e3r38tmjrufim.mp4
月亮惹得祸,http://vd4.bdstatic.com/mda-ma5wx2sbr7fv37vf/v1-cae/mda-ma5wx2sbr7fv37vf.mp4
一腔少年,http://vd4.bdstatic.com/mda-ma4neg0t9bqr7jpn/v1-cae/mda-ma4neg0t9bqr7jpn.mp4
羞答答的玫瑰静悄悄的开,http://vd4.bdstatic.com/mda-ma3x3zh3frskgxpt/v1-cae/mda-ma3x3zh3frskgxpt.mp4
多年以后,http://vd4.bdstatic.com/mda-ma3uu4kdrmrjbsq9/mda-ma3uu4kdrmrjbsq9.mp4
朋友醉一场,http://vd4.bdstatic.com/mda-ma3kpmm6i8nwthp3/v1-cae/mda-ma3kpmm6i8nwthp3.mp4
Day by Day,http://vd4.bdstatic.com/mda-ma39e363u5ebd33e/v1-cae/mda-ma39e363u5ebd33e.mp4
我在前世约了你,http://vd4.bdstatic.com/mda-ma2ssg4ri4xvzkca/v1-cae/mda-ma2ssg4ri4xvzkca.mp4
若即若离,http://vd4.bdstatic.com/mda-ma1ures03sem3js7/v1-cae/mda-ma1ures03sem3js7.mp4
情歌里的你,http://vd4.bdstatic.com/mda-ma1qaxtyutjabftz/mda-ma1qaxtyutjabftz.mp4
我要带你去月亮,http://vd4.bdstatic.com/mda-ma0nj6pf68txf2rm/mda-ma0nj6pf68txf2rm.mp4
无情的雨多情的下,http://vd4.bdstatic.com/mda-ma0myw4ez7nwp6nh/mda-ma0myw4ez7nwp6nh.mp4
不再犹豫,http://vd4.bdstatic.com/mda-kmwg3m01fr4rx7r3/mda-kmwg3m01fr4rx7r3.mp4
盛夏的果实,http://vd4.bdstatic.com/mda-kmvrwrpbsz9i1ncw/mda-kmvrwrpbsz9i1ncw.mp4
跟音乐动起来,http://vd4.bdstatic.com/mda-kmvjss4ikxd7se67/v1-cae/mda-kmvjss4ikxd7se67.mp4
最爱,http://vd4.bdstatic.com/mda-kmupr459wezh1cub/mda-kmupr459wezh1cub.mp4
我的一生都是你,http://vd4.bdstatic.com/mda-kmup6e2ey0xevysz/v1-cae/mda-kmup6e2ey0xevysz.mp4
泡沫,http://vd4.bdstatic.com/mda-kmtjg6qhxfj0m54y/v1-cae/mda-kmtjg6qhxfj0m54y.mp4
